PC;Tamaño (nxn);Algoritmo;Lenguaje;Repetición;Tiempo (ns)
1;600;4;c++;3;1.6444
1;600;4;c++;3;1.5314
1;600;4;c++;3;1.0419
1;600;4;c++;3;1.0061
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.0389
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0025
1;600;4;c++;3;1.0436
1;600;4;c++;3;1.0061
1;600;4;c++;3;1.0781
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.0378
1;600;4;c++;3;1.1653
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0544
1;600;4;c++;3;1.0022
1;600;4;c++;3;1.0394
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0406
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0022
1;600;4;c++;3;1.0442
1;600;4;c++;3;1.0022
1;600;4;c++;3;1.0381
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0022
1;600;4;c++;3;1.0406
1;600;4;c++;3;1.0264
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.1475
1;600;4;c++;3;1.0025
1;600;4;c++;3;1.0386
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.0403
1;600;4;c++;3;1.0022
1;600;4;c++;3;1.0022
1;600;4;c++;3;1.0403
1;600;4;c++;3;1.1531
1;600;4;c++;3;1.0389
1;600;4;c++;3;1.0058
1;600;4;c++;3;1.0364
1;600;4;c++;3;1.0419
1;600;4;c++;3;1.0019
1;600;4;c++;3;1.0394
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0056
1;600;4;c++;3;1.0814
1;600;4;c++;3;1.0886
1;600;4;c++;3;1.0061
1;600;4;c++;3;1.0439
2;600;4;c++;3;1.1669
2;600;4;c++;3;1.1697
2;600;4;c++;3;1.1702
2;600;4;c++;3;1.1701
2;600;4;c++;3;1.1706
2;600;4;c++;3;1.1704
2;600;4;c++;3;1.1697
2;600;4;c++;3;1.2045
2;600;4;c++;3;1.1710
2;600;4;c++;3;1.1711
2;600;4;c++;3;1.1710
2;600;4;c++;3;1.1718
2;600;4;c++;3;1.1719
2;600;4;c++;3;1.1719
2;600;4;c++;3;1.1713
2;600;4;c++;3;1.1715
2;600;4;c++;3;1.1938
2;600;4;c++;3;1.1724
2;600;4;c++;3;1.1712
2;600;4;c++;3;1.1720
2;600;4;c++;3;1.1714
2;600;4;c++;3;1.1719
2;600;4;c++;3;1.1712
2;600;4;c++;3;1.1717
2;600;4;c++;3;1.1713
2;600;4;c++;3;1.1718
2;600;4;c++;3;1.2028
2;600;4;c++;3;1.1694
2;600;4;c++;3;1.1707
2;600;4;c++;3;1.2038
2;600;4;c++;3;1.1715
2;600;4;c++;3;1.1720
2;600;4;c++;3;1.1719
2;600;4;c++;3;1.1722
2;600;4;c++;3;1.1715
2;600;4;c++;3;1.1886
2;600;4;c++;3;1.1736
2;600;4;c++;3;1.2036
2;600;4;c++;3;1.1717
2;600;4;c++;3;1.1713
2;600;4;c++;3;1.1714
2;600;4;c++;3;1.1711
2;600;4;c++;3;1.1709
2;600;4;c++;3;1.1796
2;600;4;c++;3;1.1765
2;600;4;c++;3;1.1717
2;600;4;c++;3;1.1728
2;600;4;c++;3;1.1723
2;600;4;c++;3;1.1709
2;600;4;c++;3;1.1911
2;600;4;c++;3;1.1718
2;600;4;c++;3;1.1725
2;600;4;c++;3;1.1716
2;600;4;c++;3;1.1720
2;600;4;c++;3;1.2027
2;600;4;c++;3;1.1679
2;600;4;c++;3;1.1712
2;600;4;c++;3;1.1717
2;600;4;c++;3;1.1714
2;600;4;c++;3;1.1715
2;600;4;c++;3;1.1830
2;600;4;c++;3;1.1727
2;600;4;c++;3;1.1720
2;600;4;c++;3;1.1812
2;600;4;c++;3;1.1710
2;600;4;c++;3;1.1716
2;600;4;c++;3;1.1717
2;600;4;c++;3;1.1719
2;600;4;c++;3;1.1713
2;600;4;c++;3;1.1814
2;600;4;c++;3;1.1709
2;600;4;c++;3;1.1717
2;600;4;c++;3;1.2346
2;600;4;c++;3;1.1653
2;600;4;c++;3;1.1719
2;600;4;c++;3;1.1797
2;600;4;c++;3;1.1721
2;600;4;c++;3;1.1721
2;600;4;c++;3;1.1713
2;600;4;c++;3;1.1714
2;600;4;c++;3;1.1710
2;600;4;c++;3;1.1829
2;600;4;c++;3;1.1780
2;600;4;c++;3;1.1713
2;600;4;c++;3;1.1716
2;600;4;c++;3;1.1729
2;600;4;c++;3;1.1720
2;600;4;c++;3;1.1720
2;600;4;c++;3;1.1719
2;600;4;c++;3;1.1717
2;600;4;c++;3;1.1722
2;600;4;c++;3;1.1784
2;600;4;c++;3;1.1722
2;600;4;c++;3;1.1723
2;600;4;c++;3;1.1727
2;600;4;c++;3;1.1721
2;600;4;c++;3;1.1714
2;600;4;c++;3;1.1720
2;600;4;c++;3;1.1723
2;600;4;c++;3;1.1718
1;700;4;c++;3;1.0531
1;700;4;c++;3;1.0249
1;700;4;c++;3;1.0496
1;700;4;c++;3;1.0282
1;700;4;c++;3;1.0490
1;700;4;c++;3;1.0749
1;700;4;c++;3;1.0280
1;700;4;c++;3;1.0669
1;700;4;c++;3;1.0288
1;700;4;c++;3;1.0922
1;700;4;c++;3;1.0290
1;700;4;c++;3;1.0529
1;700;4;c++;3;1.0282
1;700;4;c++;3;1.0490
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0478
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0482
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0488
1;700;4;c++;3;1.0433
1;700;4;c++;3;1.0510
1;700;4;c++;3;1.0276
1;700;4;c++;3;1.0488
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0486
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0706
1;700;4;c++;3;1.0676
1;700;4;c++;3;1.0661
1;700;4;c++;3;1.0486
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0633
1;700;4;c++;3;1.0280
1;700;4;c++;3;1.0484
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0480
1;700;4;c++;3;1.0276
1;700;4;c++;3;1.0910
1;700;4;c++;3;1.0288
1;700;4;c++;3;1.0488
1;700;4;c++;3;1.0276
1;700;4;c++;3;1.0453
1;700;4;c++;3;1.0276
1;700;4;c++;3;1.0741
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0486
1;700;4;c++;3;1.0278
1;700;4;c++;3;1.0951
1;700;4;c++;3;1.0357
1;700;4;c++;3;1.0241
1;700;4;c++;3;1.0047
1;700;4;c++;3;1.0247
1;700;4;c++;3;1.0016
1;700;4;c++;3;1.0239
1;700;4;c++;3;1.0186
1;700;4;c++;3;1.0439
1;700;4;c++;3;1.0049
1;700;4;c++;3;1.0247
1;700;4;c++;3;1.0045
1;700;4;c++;3;1.0253
1;700;4;c++;3;1.0020
1;700;4;c++;3;1.0241
1;700;4;c++;3;1.0047
1;700;4;c++;3;1.0273
1;700;4;c++;3;1.0192
1;700;4;c++;3;1.0249
1;700;4;c++;3;1.1427
1;700;4;c++;3;1.0053
1;700;4;c++;3;1.0982
1;700;4;c++;3;1.2098
1;700;4;c++;3;1.0224
1;700;4;c++;3;1.0045
1;700;4;c++;3;1.0243
1;700;4;c++;3;1.0043
1;700;4;c++;3;1.1373
1;700;4;c++;3;1.0045
1;700;4;c++;3;1.0249
1;700;4;c++;3;1.0043
1;700;4;c++;3;1.0220
1;700;4;c++;3;1.0041
1;700;4;c++;3;1.0204
1;700;4;c++;3;1.0045
1;700;4;c++;3;1.0198
1;700;4;c++;3;1.0014
1;700;4;c++;3;1.0539
1;700;4;c++;3;1.0043
1;700;4;c++;3;1.1424
1;700;4;c++;3;1.0014
1;700;4;c++;3;1.0218
1;700;4;c++;3;1.0045
1;700;4;c++;3;1.0227
1;700;4;c++;3;1.0012
1;700;4;c++;3;1.0214
1;700;4;c++;3;1.0014
1;700;4;c++;3;1.0367
1;700;4;c++;3;1.0010
1;700;4;c++;3;1.0241
1;700;4;c++;3;1.0012
1;700;4;c++;3;1.0220
2;700;4;c++;3;1.3630
2;700;4;c++;3;1.2372
2;700;4;c++;3;1.1444
2;700;4;c++;3;1.1528
2;700;4;c++;3;1.1486
2;700;4;c++;3;1.1620
2;700;4;c++;3;1.1482
2;700;4;c++;3;1.1452
2;700;4;c++;3;1.1517
2;700;4;c++;3;1.1506
2;700;4;c++;3;1.1783
2;700;4;c++;3;1.1490
2;700;4;c++;3;1.1837
2;700;4;c++;3;1.1438
2;700;4;c++;3;1.1446
2;700;4;c++;3;1.1516
2;700;4;c++;3;1.1477
2;700;4;c++;3;1.1914
2;700;4;c++;3;1.1473
2;700;4;c++;3;1.1682
2;700;4;c++;3;1.1525
2;700;4;c++;3;1.1464
2;700;4;c++;3;1.1444
2;700;4;c++;3;1.1478
2;700;4;c++;3;1.1448
2;700;4;c++;3;1.1513
2;700;4;c++;3;1.1475
2;700;4;c++;3;1.1653
2;700;4;c++;3;1.1634
2;700;4;c++;3;1.1574
2;700;4;c++;3;1.1639
2;700;4;c++;3;1.1620
2;700;4;c++;3;1.1574
2;700;4;c++;3;1.1622
2;700;4;c++;3;1.1613
2;700;4;c++;3;1.1591
2;700;4;c++;3;1.1612
2;700;4;c++;3;1.1566
2;700;4;c++;3;1.1582
2;700;4;c++;3;1.1597
2;700;4;c++;3;1.1754
2;700;4;c++;3;1.1620
2;700;4;c++;3;1.1597
2;700;4;c++;3;1.1591
2;700;4;c++;3;1.1559
2;700;4;c++;3;1.1642
2;700;4;c++;3;1.1628
2;700;4;c++;3;1.1679
2;700;4;c++;3;1.1584
2;700;4;c++;3;1.1933
2;700;4;c++;3;1.1444
2;700;4;c++;3;1.1472
2;700;4;c++;3;1.1520
2;700;4;c++;3;1.1474
2;700;4;c++;3;1.1917
2;700;4;c++;3;1.1454
2;700;4;c++;3;1.1483
2;700;4;c++;3;1.1497
2;700;4;c++;3;1.1557
2;700;4;c++;3;1.1632
2;700;4;c++;3;1.1594
2;700;4;c++;3;1.1681
2;700;4;c++;3;1.1600
2;700;4;c++;3;1.1632
2;700;4;c++;3;1.1600
2;700;4;c++;3;1.1642
2;700;4;c++;3;1.1586
2;700;4;c++;3;1.1596
2;700;4;c++;3;1.1639
2;700;4;c++;3;1.1573
2;700;4;c++;3;1.1592
2;700;4;c++;3;1.1630
2;700;4;c++;3;1.1639
2;700;4;c++;3;1.1598
2;700;4;c++;3;1.1574
2;700;4;c++;3;1.1702
2;700;4;c++;3;1.1564
2;700;4;c++;3;1.2314
2;700;4;c++;3;1.1614
2;700;4;c++;3;1.1599
2;700;4;c++;3;1.1588
2;700;4;c++;3;1.1633
2;700;4;c++;3;1.1707
2;700;4;c++;3;1.1591
2;700;4;c++;3;1.1615
2;700;4;c++;3;1.1599
2;700;4;c++;3;1.1648
2;700;4;c++;3;1.1567
2;700;4;c++;3;1.1774
2;700;4;c++;3;1.1715
2;700;4;c++;3;1.1604
2;700;4;c++;3;1.1620
2;700;4;c++;3;1.1631
2;700;4;c++;3;1.1611
2;700;4;c++;3;1.1607
2;700;4;c++;3;1.1814
2;700;4;c++;3;1.1663
2;700;4;c++;3;1.1614
2;700;4;c++;3;1.1597
2;700;4;c++;3;1.1557
1;800;4;c++;3;1.0434
1;800;4;c++;3;1.0403
1;800;4;c++;3;1.0263
1;800;4;c++;3;1.0589
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0681
1;800;4;c++;3;1.0269
1;800;4;c++;3;1.0428
1;800;4;c++;3;1.0416
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0636
1;800;4;c++;3;1.0394
1;800;4;c++;3;1.0267
1;800;4;c++;3;1.0505
1;800;4;c++;3;1.0367
1;800;4;c++;3;1.0263
1;800;4;c++;3;1.0511
1;800;4;c++;3;1.0389
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0645
1;800;4;c++;3;1.0519
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0508
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0266
1;800;4;c++;3;1.0388
1;800;4;c++;3;1.0391
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0389
1;800;4;c++;3;1.0269
1;800;4;c++;3;1.0497
1;800;4;c++;3;1.0616
1;800;4;c++;3;1.0395
1;800;4;c++;3;1.0609
1;800;4;c++;3;1.0427
1;800;4;c++;3;1.0395
1;800;4;c++;3;1.0266
1;800;4;c++;3;1.0395
1;800;4;c++;3;1.0388
1;800;4;c++;3;1.0384
1;800;4;c++;3;1.0395
1;800;4;c++;3;1.0369
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0372
1;800;4;c++;3;1.0367
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0375
1;800;4;c++;3;1.0503
1;800;4;c++;3;1.0534
1;800;4;c++;3;1.0398
1;800;4;c++;3;1.0364
1;800;4;c++;3;1.0266
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.1109
1;800;4;c++;3;1.0563
1;800;4;c++;3;1.0403
1;800;4;c++;3;1.0389
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0384
1;800;4;c++;3;1.0394
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0384
1;800;4;c++;3;1.0505
1;800;4;c++;3;1.0341
1;800;4;c++;3;1.0389
1;800;4;c++;3;1.0394
1;800;4;c++;3;1.0266
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0364
1;800;4;c++;3;1.0383
1;800;4;c++;3;1.0394
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0263
1;800;4;c++;3;1.0394
1;800;4;c++;3;1.0394
1;800;4;c++;3;1.0589
1;800;4;c++;3;1.0380
1;800;4;c++;3;1.0491
1;800;4;c++;3;1.0702
1;800;4;c++;3;1.0267
1;800;4;c++;3;1.0372
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0266
1;800;4;c++;3;1.0458
1;800;4;c++;3;1.0386
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0392
1;800;4;c++;3;1.0391
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0372
1;800;4;c++;3;1.0502
1;800;4;c++;3;1.0266
1;800;4;c++;3;1.0373
1;800;4;c++;3;1.0458
1;800;4;c++;3;1.0264
1;800;4;c++;3;1.0377
1;800;4;c++;3;1.0392
2;800;4;c++;3;1.1565
2;800;4;c++;3;1.1988
2;800;4;c++;3;1.1594
2;800;4;c++;3;1.1624
2;800;4;c++;3;1.1629
2;800;4;c++;3;1.1623
2;800;4;c++;3;1.1623
2;800;4;c++;3;1.1616
2;800;4;c++;3;1.1623
2;800;4;c++;3;1.1621
2;800;4;c++;3;1.1624
2;800;4;c++;3;1.1619
2;800;4;c++;3;1.1772
2;800;4;c++;3;1.1565
2;800;4;c++;3;1.1633
2;800;4;c++;3;1.1623
2;800;4;c++;3;1.1631
2;800;4;c++;3;1.1683
2;800;4;c++;3;1.1581
2;800;4;c++;3;1.1712
2;800;4;c++;3;1.1703
2;800;4;c++;3;1.1616
2;800;4;c++;3;1.1620
2;800;4;c++;3;1.1809
2;800;4;c++;3;1.1622
2;800;4;c++;3;1.1627
2;800;4;c++;3;1.1630
2;800;4;c++;3;1.1632
2;800;4;c++;3;1.1719
2;800;4;c++;3;1.1567
2;800;4;c++;3;1.1626
2;800;4;c++;3;1.2141
2;800;4;c++;3;1.1633
2;800;4;c++;3;1.1680
2;800;4;c++;3;1.1565
2;800;4;c++;3;1.1624
2;800;4;c++;3;1.1622
2;800;4;c++;3;1.1621
2;800;4;c++;3;1.1755
2;800;4;c++;3;1.1550
2;800;4;c++;3;1.1615
2;800;4;c++;3;1.1617
2;800;4;c++;3;1.1623
2;800;4;c++;3;1.1924
2;800;4;c++;3;1.1632
2;800;4;c++;3;1.1560
2;800;4;c++;3;1.1628
2;800;4;c++;3;1.1620
2;800;4;c++;3;1.1620
2;800;4;c++;3;1.1664
2;800;4;c++;3;1.1558
2;800;4;c++;3;1.1627
2;800;4;c++;3;1.1619
2;800;4;c++;3;1.1627
2;800;4;c++;3;1.1744
2;800;4;c++;3;1.1559
2;800;4;c++;3;1.1620
2;800;4;c++;3;1.1621
2;800;4;c++;3;1.1626
2;800;4;c++;3;1.1635
2;800;4;c++;3;1.1629
2;800;4;c++;3;1.1562
2;800;4;c++;3;1.1616
2;800;4;c++;3;1.1616
2;800;4;c++;3;1.1618
2;800;4;c++;3;1.1670
2;800;4;c++;3;1.1558
2;800;4;c++;3;1.1625
2;800;4;c++;3;1.1617
2;800;4;c++;3;1.1623
2;800;4;c++;3;1.1624
2;800;4;c++;3;1.1671
2;800;4;c++;3;1.1625
2;800;4;c++;3;1.1613
2;800;4;c++;3;1.1615
2;800;4;c++;3;1.1618
2;800;4;c++;3;1.1630
2;800;4;c++;3;1.1568
2;800;4;c++;3;1.1625
2;800;4;c++;3;1.1631
2;800;4;c++;3;1.1627
2;800;4;c++;3;1.1751
2;800;4;c++;3;1.1557
2;800;4;c++;3;1.1618
2;800;4;c++;3;1.1627
2;800;4;c++;3;1.1619
2;800;4;c++;3;1.1617
2;800;4;c++;3;1.1633
2;800;4;c++;3;1.1619
2;800;4;c++;3;1.1616
2;800;4;c++;3;1.1621
2;800;4;c++;3;1.1622
2;800;4;c++;3;1.1645
2;800;4;c++;3;1.1570
2;800;4;c++;3;1.1621
2;800;4;c++;3;1.1630
2;800;4;c++;3;1.1636
2;800;4;c++;3;1.1757
2;800;4;c++;3;1.1558
2;800;4;c++;3;1.1621
1;900;4;c++;3;1.0219
1;900;4;c++;3;1.0196
1;900;4;c++;3;1.0644
1;900;4;c++;3;1.0168
1;900;4;c++;3;1.0054
1;900;4;c++;3;1.2994
1;900;4;c++;3;1.0080
1;900;4;c++;3;1.0372
1;900;4;c++;3;1.0959
1;900;4;c++;3;1.0174
1;900;4;c++;3;1.0138
1;900;4;c++;3;1.0146
1;900;4;c++;3;1.0026
1;900;4;c++;3;1.0138
1;900;4;c++;3;1.0152
1;900;4;c++;3;1.0290
1;900;4;c++;3;1.0142
1;900;4;c++;3;1.0146
1;900;4;c++;3;1.0041
1;900;4;c++;3;1.0130
1;900;4;c++;3;1.0752
1;900;4;c++;3;1.0243
1;900;4;c++;3;1.0137
1;900;4;c++;3;1.0505
1;900;4;c++;3;1.0390
1;900;4;c++;3;1.0383
1;900;4;c++;3;1.0172
1;900;4;c++;3;1.0259
1;900;4;c++;3;1.1615
1;900;4;c++;3;1.0277
1;900;4;c++;3;1.0158
1;900;4;c++;3;1.0032
1;900;4;c++;3;1.0877
1;900;4;c++;3;1.0289
1;900;4;c++;3;1.0140
1;900;4;c++;3;1.0141
1;900;4;c++;3;1.0148
1;900;4;c++;3;1.0025
1;900;4;c++;3;1.0136
1;900;4;c++;3;1.0233
1;900;4;c++;3;1.0137
1;900;4;c++;3;1.0147
1;900;4;c++;3;1.0798
1;900;4;c++;3;1.0502
1;900;4;c++;3;1.0301
1;900;4;c++;3;1.0232
1;900;4;c++;3;1.0147
1;900;4;c++;3;1.0140
1;900;4;c++;3;1.0138
1;900;4;c++;3;1.0137
1;900;4;c++;3;1.0027
1;900;4;c++;3;1.0219
1;900;4;c++;3;1.0140
1;900;4;c++;3;1.0140
1;900;4;c++;3;1.0137
1;900;4;c++;3;1.0844
1;900;4;c++;3;1.0033
1;900;4;c++;3;1.0283
1;900;4;c++;3;1.0141
1;900;4;c++;3;1.0116
1;900;4;c++;3;1.0302
1;900;4;c++;3;1.0617
1;900;4;c++;3;1.0541
1;900;4;c++;3;1.0178
1;900;4;c++;3;1.0142
1;900;4;c++;3;1.0142
1;900;4;c++;3;1.0137
1;900;4;c++;3;1.0774
1;900;4;c++;3;1.0164
1;900;4;c++;3;1.0135
1;900;4;c++;3;1.0146
1;900;4;c++;3;1.0138
1;900;4;c++;3;1.0140
1;900;4;c++;3;1.0144
1;900;4;c++;3;1.0242
1;900;4;c++;3;1.0031
1;900;4;c++;3;1.0140
1;900;4;c++;3;1.0165
1;900;4;c++;3;1.2105
1;900;4;c++;3;1.1017
1;900;4;c++;3;1.0689
1;900;4;c++;3;1.0415
1;900;4;c++;3;1.0381
1;900;4;c++;3;1.0259
1;900;4;c++;3;1.0365
1;900;4;c++;3;1.0473
1;900;4;c++;3;1.0373
1;900;4;c++;3;1.0372
1;900;4;c++;3;1.0398
1;900;4;c++;3;1.0269
1;900;4;c++;3;1.0465
1;900;4;c++;3;1.0444
1;900;4;c++;3;1.0379
1;900;4;c++;3;1.0435
1;900;4;c++;3;1.0407
1;900;4;c++;3;1.0568
1;900;4;c++;3;1.0264
1;900;4;c++;3;1.0384
1;900;4;c++;3;1.0384
1;900;4;c++;3;1.0389
2;900;4;c++;3;1.1908
2;900;4;c++;3;1.1558
2;900;4;c++;3;1.1535
2;900;4;c++;3;1.1526
2;900;4;c++;3;1.1606
2;900;4;c++;3;1.1532
2;900;4;c++;3;1.1527
2;900;4;c++;3;1.1525
2;900;4;c++;3;1.1808
2;900;4;c++;3;1.1593
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1750
2;900;4;c++;3;1.1586
2;900;4;c++;3;1.1584
2;900;4;c++;3;1.1580
2;900;4;c++;3;1.1754
2;900;4;c++;3;1.1592
2;900;4;c++;3;1.1580
2;900;4;c++;3;1.1577
2;900;4;c++;3;1.1579
2;900;4;c++;3;1.1629
2;900;4;c++;3;1.1580
2;900;4;c++;3;1.1576
2;900;4;c++;3;1.1579
2;900;4;c++;3;1.1759
2;900;4;c++;3;1.1578
2;900;4;c++;3;1.1589
2;900;4;c++;3;1.1595
2;900;4;c++;3;1.1659
2;900;4;c++;3;1.1583
2;900;4;c++;3;1.1597
2;900;4;c++;3;1.1583
2;900;4;c++;3;1.1730
2;900;4;c++;3;1.1590
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1586
2;900;4;c++;3;1.1595
2;900;4;c++;3;1.1709
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1589
2;900;4;c++;3;1.1633
2;900;4;c++;3;1.1588
2;900;4;c++;3;1.1585
2;900;4;c++;3;1.1590
2;900;4;c++;3;1.1624
2;900;4;c++;3;1.1594
2;900;4;c++;3;1.1595
2;900;4;c++;3;1.1588
2;900;4;c++;3;1.1691
2;900;4;c++;3;1.1592
2;900;4;c++;3;1.1589
2;900;4;c++;3;1.1589
2;900;4;c++;3;1.1616
2;900;4;c++;3;1.1589
2;900;4;c++;3;1.1585
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1626
2;900;4;c++;3;1.1586
2;900;4;c++;3;1.1595
2;900;4;c++;3;1.1577
2;900;4;c++;3;1.1690
2;900;4;c++;3;1.1593
2;900;4;c++;3;1.1588
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1630
2;900;4;c++;3;1.1578
2;900;4;c++;3;1.1588
2;900;4;c++;3;1.1587
2;900;4;c++;3;1.1679
2;900;4;c++;3;1.1584
2;900;4;c++;3;1.1954
2;900;4;c++;3;1.1602
2;900;4;c++;3;1.1578
2;900;4;c++;3;1.1927
2;900;4;c++;3;1.1581
2;900;4;c++;3;1.1577
2;900;4;c++;3;1.1578
2;900;4;c++;3;1.1704
2;900;4;c++;3;1.1574
2;900;4;c++;3;1.1582
2;900;4;c++;3;1.1581
2;900;4;c++;3;1.1627
2;900;4;c++;3;1.1590
2;900;4;c++;3;1.1584
2;900;4;c++;3;1.1586
2;900;4;c++;3;1.1625
2;900;4;c++;3;1.1581
2;900;4;c++;3;1.1582
2;900;4;c++;3;1.1579
2;900;4;c++;3;1.1676
2;900;4;c++;3;1.1584
2;900;4;c++;3;1.1586
2;900;4;c++;3;1.1575
2;900;4;c++;3;1.1577
2;900;4;c++;3;1.1615
2;900;4;c++;3;1.1580
2;900;4;c++;3;1.1574
1;1000;4;c++;3;1.0975
1;1000;4;c++;3;1.0483
1;1000;4;c++;3;1.0375
1;1000;4;c++;3;1.0365
1;1000;4;c++;3;1.0373
1;1000;4;c++;3;1.0369
1;1000;4;c++;3;1.0668
1;1000;4;c++;3;1.0363
1;1000;4;c++;3;1.0366
1;1000;4;c++;3;1.0532
1;1000;4;c++;3;1.0401
1;1000;4;c++;3;1.0380
1;1000;4;c++;3;1.0452
1;1000;4;c++;3;1.0531
1;1000;4;c++;3;1.0382
1;1000;4;c++;3;1.0392
1;1000;4;c++;3;1.0388
1;1000;4;c++;3;1.0449
1;1000;4;c++;3;1.0379
1;1000;4;c++;3;1.0757
1;1000;4;c++;3;1.0148
1;1000;4;c++;3;1.0434
1;1000;4;c++;3;1.0358
1;1000;4;c++;3;1.0124
1;1000;4;c++;3;1.0137
1;1000;4;c++;3;1.0126
1;1000;4;c++;3;1.0126
1;1000;4;c++;3;1.0440
1;1000;4;c++;3;1.0625
1;1000;4;c++;3;1.0158
1;1000;4;c++;3;1.0125
1;1000;4;c++;3;1.0124
1;1000;4;c++;3;1.0223
1;1000;4;c++;3;1.0139
1;1000;4;c++;3;1.0560
1;1000;4;c++;3;1.0186
1;1000;4;c++;3;1.0486
1;1000;4;c++;3;1.0268
1;1000;4;c++;3;1.0964
1;1000;4;c++;3;1.0160
1;1000;4;c++;3;1.0122
1;1000;4;c++;3;1.0136
1;1000;4;c++;3;1.0433
1;1000;4;c++;3;1.0132
1;1000;4;c++;3;1.0131
1;1000;4;c++;3;1.0121
1;1000;4;c++;3;1.0119
1;1000;4;c++;3;1.0383
1;1000;4;c++;3;1.0564
1;1000;4;c++;3;1.0129
1;1000;4;c++;3;1.0123
1;1000;4;c++;3;1.0130
1;1000;4;c++;3;1.0686
1;1000;4;c++;3;1.0141
1;1000;4;c++;3;1.0123
1;1000;4;c++;3;1.0141
1;1000;4;c++;3;1.0277
1;1000;4;c++;3;1.0727
1;1000;4;c++;3;1.0145
1;1000;4;c++;3;1.0134
1;1000;4;c++;3;1.0142
1;1000;4;c++;3;1.0348
1;1000;4;c++;3;1.0169
1;1000;4;c++;3;1.0202
1;1000;4;c++;3;1.0149
1;1000;4;c++;3;1.0129
1;1000;4;c++;3;1.0191
1;1000;4;c++;3;1.1395
1;1000;4;c++;3;1.0207
1;1000;4;c++;3;1.0167
1;1000;4;c++;3;1.0148
1;1000;4;c++;3;1.0275
1;1000;4;c++;3;1.0126
1;1000;4;c++;3;1.0125
1;1000;4;c++;3;1.0209
1;1000;4;c++;3;1.0121
1;1000;4;c++;3;1.0684
1;1000;4;c++;3;1.0139
1;1000;4;c++;3;1.0435
1;1000;4;c++;3;1.0125
1;1000;4;c++;3;1.0135
1;1000;4;c++;3;1.0143
1;1000;4;c++;3;1.0623
1;1000;4;c++;3;1.0165
1;1000;4;c++;3;1.0145
1;1000;4;c++;3;1.0272
1;1000;4;c++;3;1.0719
1;1000;4;c++;3;1.0248
1;1000;4;c++;3;1.0135
1;1000;4;c++;3;1.0142
1;1000;4;c++;3;1.0147
1;1000;4;c++;3;1.0220
1;1000;4;c++;3;1.0144
1;1000;4;c++;3;1.0149
1;1000;4;c++;3;1.0142
1;1000;4;c++;3;1.0255
1;1000;4;c++;3;1.0662
1;1000;4;c++;3;1.0135
1;1000;4;c++;3;1.0785
1;1000;4;c++;3;1.0244
2;1000;4;c++;3;1.1518
2;1000;4;c++;3;1.1886
2;1000;4;c++;3;1.1573
2;1000;4;c++;3;1.1579
2;1000;4;c++;3;1.1811
2;1000;4;c++;3;1.1537
2;1000;4;c++;3;1.1545
2;1000;4;c++;3;1.1543
2;1000;4;c++;3;1.1829
2;1000;4;c++;3;1.1607
2;1000;4;c++;3;1.1644
